image_name,generation,best_rectangle_count
Elaeagnus_angustifolia.npy,18,235
Elaeagnus_angustifolia.npy,19,235
Elaeagnus_angustifolia.npy,20,235
Elaeagnus_angustifolia.npy,21,235
Elaeagnus_angustifolia.npy,22,235
Elaeagnus_angustifolia.npy,23,235
Elaeagnus_angustifolia.npy,24,235
Elaeagnus_angustifolia.npy,25,235
Euonymus_europaea.npy,0,535
Euonymus_europaea.npy,1,535
Euonymus_europaea.npy,2,535
Euonymus_europaea.npy,3,535
Euonymus_europaea.npy,4,535
Euonymus_europaea.npy,5,535
Euonymus_europaea.npy,6,535
Euonymus_europaea.npy,7,535
Euonymus_europaea.npy,8,535
Euonymus_europaea.npy,9,535
Euonymus_europaea.npy,10,535
Euonymus_europaea.npy,11,535
Euonymus_europaea.npy,12,535
Euonymus_europaea.npy,13,535
Euonymus_europaea.npy,14,535
Euonymus_europaea.npy,15,535
Euonymus_europaea.npy,16,535
Euonymus_europaea.npy,17,535
Euonymus_europaea.npy,18,535
Euonymus_europaea.npy,19,535
Euonymus_europaea.npy,20,535
Euonymus_europaea.npy,21,535
Euonymus_europaea.npy,22,535
Euonymus_europaea.npy,23,535
Euonymus_europaea.npy,24,535
Euonymus_europaea.npy,25,535
Euonymus_verrucosa.npy,0,383
Euonymus_verrucosa.npy,1,383
Euonymus_verrucosa.npy,2,383
Euonymus_verrucosa.npy,3,383
Euonymus_verrucosa.npy,4,383
Euonymus_verrucosa.npy,5,383
Euonymus_verrucosa.npy,6,383
Euonymus_verrucosa.npy,7,383
Euonymus_verrucosa.npy,8,383
Euonymus_verrucosa.npy,9,383
Euonymus_verrucosa.npy,10,383
Euonymus_verrucosa.npy,11,383
Euonymus_verrucosa.npy,12,383
Euonymus_verrucosa.npy,13,383
Euonymus_verrucosa.npy,14,383
Euonymus_verrucosa.npy,15,383
Euonymus_verrucosa.npy,16,383
Euonymus_verrucosa.npy,17,383
Euonymus_verrucosa.npy,18,383
Euonymus_verrucosa.npy,19,383
Euonymus_verrucosa.npy,20,383
Euonymus_verrucosa.npy,21,383
Euonymus_verrucosa.npy,22,383
Euonymus_verrucosa.npy,23,383
Euonymus_verrucosa.npy,24,383
Euonymus_verrucosa.npy,25,383
Fagus_sylvatica.npy,0,882
Fagus_sylvatica.npy,1,882
Fagus_sylvatica.npy,2,882
Fagus_sylvatica.npy,3,882
Fagus_sylvatica.npy,4,882
Fagus_sylvatica.npy,5,882
Fagus_sylvatica.npy,6,882
Fagus_sylvatica.npy,7,882
Fagus_sylvatica.npy,8,882
Fagus_sylvatica.npy,9,882
Fagus_sylvatica.npy,10,882
Fagus_sylvatica.npy,11,882
Fagus_sylvatica.npy,12,882
Fagus_sylvatica.npy,13,882
Fagus_sylvatica.npy,14,882
Fagus_sylvatica.npy,15,882
Fagus_sylvatica.npy,16,882
Fagus_sylvatica.npy,17,882
Fagus_sylvatica.npy,18,882
Fagus_sylvatica.npy,19,882
Fagus_sylvatica.npy,20,882
Fagus_sylvatica.npy,21,882
Fagus_sylvatica.npy,22,882
Fagus_sylvatica.npy,23,882
Fagus_sylvatica.npy,24,882
Fagus_sylvatica.npy,25,882
Fallopia_aubertii.npy,0,343
Fallopia_aubertii.npy,1,343
Fallopia_aubertii.npy,2,343
Fallopia_aubertii.npy,3,343
Fallopia_aubertii.npy,4,343
Fallopia_aubertii.npy,5,343
Fallopia_aubertii.npy,6,343
Fallopia_aubertii.npy,7,343
Fallopia_aubertii.npy,8,343
Fallopia_aubertii.npy,9,343
Fallopia_aubertii.npy,10,343
Fallopia_aubertii.npy,11,343
Fallopia_aubertii.npy,12,343
Fallopia_aubertii.npy,13,343
Fallopia_aubertii.npy,14,343
Fallopia_aubertii.npy,15,343
Fallopia_aubertii.npy,16,343
Fallopia_aubertii.npy,17,343
Fallopia_aubertii.npy,18,343
Fallopia_aubertii.npy,19,343
Fallopia_aubertii.npy,20,343
Fallopia_aubertii.npy,21,343
Fallopia_aubertii.npy,22,343
Fallopia_aubertii.npy,23,343
Fallopia_aubertii.npy,24,343
Fallopia_aubertii.npy,25,343
Ficus_carica.npy,0,1816
Ficus_carica.npy,1,1816
Ficus_carica.npy,2,1816
Ficus_carica.npy,3,1816
Ficus_carica.npy,4,1816
Ficus_carica.npy,5,1816
Ficus_carica.npy,6,1816
Ficus_carica.npy,7,1816
Ficus_carica.npy,8,1816
Ficus_carica.npy,9,1816
Ficus_carica.npy,10,1816
Ficus_carica.npy,11,1816
Ficus_carica.npy,12,1816
Ficus_carica.npy,13,1816
Ficus_carica.npy,14,1816
Ficus_carica.npy,15,1816
Ficus_carica.npy,16,1816
Ficus_carica.npy,17,1816
Ficus_carica.npy,18,1816
Ficus_carica.npy,19,1816
Ficus_carica.npy,20,1816
Ficus_carica.npy,21,1816
Ficus_carica.npy,22,1816
Ficus_carica.npy,23,1816
Ficus_carica.npy,24,1816
Ficus_carica.npy,25,1816
Forsythia_intermedia.npy,0,424
Forsythia_intermedia.npy,1,424
Forsythia_intermedia.npy,2,424
Forsythia_intermedia.npy,3,424
Forsythia_intermedia.npy,4,424
Forsythia_intermedia.npy,5,424
Forsythia_intermedia.npy,6,424
Forsythia_intermedia.npy,7,424
Forsythia_intermedia.npy,8,424
Forsythia_intermedia.npy,9,424
Forsythia_intermedia.npy,10,424
Forsythia_intermedia.npy,11,424
Forsythia_intermedia.npy,12,424
Forsythia_intermedia.npy,13,424
Forsythia_intermedia.npy,14,424
Forsythia_intermedia.npy,15,424
Forsythia_intermedia.npy,16,424
Forsythia_intermedia.npy,17,424
Forsythia_intermedia.npy,18,424
Forsythia_intermedia.npy,19,424
Forsythia_intermedia.npy,20,424
Forsythia_intermedia.npy,21,424
Forsythia_intermedia.npy,22,424
Forsythia_intermedia.npy,23,424
Forsythia_intermedia.npy,24,424
Forsythia_intermedia.npy,25,424
Frangula_alnus.npy,0,426
Frangula_alnus.npy,1,426
Frangula_alnus.npy,2,426
Frangula_alnus.npy,3,426
Frangula_alnus.npy,4,426
Frangula_alnus.npy,5,426
Frangula_alnus.npy,6,426
Frangula_alnus.npy,7,426
Frangula_alnus.npy,8,426
Frangula_alnus.npy,9,426
Frangula_alnus.npy,10,426
Frangula_alnus.npy,11,426
Frangula_alnus.npy,12,426
Frangula_alnus.npy,13,426
Frangula_alnus.npy,14,426
Frangula_alnus.npy,15,426
Frangula_alnus.npy,16,426
Frangula_alnus.npy,17,426
Frangula_alnus.npy,18,426
Frangula_alnus.npy,19,426
Frangula_alnus.npy,20,426
Frangula_alnus.npy,21,426
Frangula_alnus.npy,22,426
Frangula_alnus.npy,23,426
Frangula_alnus.npy,24,426
Frangula_alnus.npy,25,426
Fraxinus_excelsior.npy,0,737
Fraxinus_excelsior.npy,1,737
Fraxinus_excelsior.npy,2,737
Fraxinus_excelsior.npy,3,737
Fraxinus_excelsior.npy,4,737
Fraxinus_excelsior.npy,5,737
Fraxinus_excelsior.npy,6,737
Fraxinus_excelsior.npy,7,737
Fraxinus_excelsior.npy,8,737
Fraxinus_excelsior.npy,9,737
Fraxinus_excelsior.npy,10,737
Fraxinus_excelsior.npy,11,737
Fraxinus_excelsior.npy,12,737
Fraxinus_excelsior.npy,13,737
Fraxinus_excelsior.npy,14,737
Fraxinus_excelsior.npy,15,737
Fraxinus_excelsior.npy,16,737
Fraxinus_excelsior.npy,17,737
Fraxinus_excelsior.npy,18,737
Fraxinus_excelsior.npy,19,737
Fraxinus_excelsior.npy,20,737
Fraxinus_excelsior.npy,21,737
Fraxinus_excelsior.npy,22,737
Fraxinus_excelsior.npy,23,737
Fraxinus_excelsior.npy,24,737
Fraxinus_excelsior.npy,25,737
Fraxinus_ornus.npy,0,409
Fraxinus_ornus.npy,1,409
Fraxinus_ornus.npy,2,409
Fraxinus_ornus.npy,3,409
Fraxinus_ornus.npy,4,409
Fraxinus_ornus.npy,5,409
Fraxinus_ornus.npy,6,409
Fraxinus_ornus.npy,7,409
Fraxinus_ornus.npy,8,409
Fraxinus_ornus.npy,9,409
Fraxinus_ornus.npy,10,409
Fraxinus_ornus.npy,11,409
Fraxinus_ornus.npy,12,409
Fraxinus_ornus.npy,13,409
Fraxinus_ornus.npy,14,409
Fraxinus_ornus.npy,15,409
Fraxinus_ornus.npy,16,409
Fraxinus_ornus.npy,17,409
Fraxinus_ornus.npy,18,409
Fraxinus_ornus.npy,19,409
Fraxinus_ornus.npy,20,409
Fraxinus_ornus.npy,21,409
Fraxinus_ornus.npy,22,409
Fraxinus_ornus.npy,23,409
Fraxinus_ornus.npy,24,409
Fraxinus_ornus.npy,25,409
Ginkgo_biloba.npy,0,935
Ginkgo_biloba.npy,1,935
Ginkgo_biloba.npy,2,935
Ginkgo_biloba.npy,3,935
Ginkgo_biloba.npy,4,935
Ginkgo_biloba.npy,5,935
Ginkgo_biloba.npy,6,935
Ginkgo_biloba.npy,7,935
Ginkgo_biloba.npy,8,935
Ginkgo_biloba.npy,9,935
Ginkgo_biloba.npy,10,935
Ginkgo_biloba.npy,11,935
Ginkgo_biloba.npy,12,935
Ginkgo_biloba.npy,13,935
Ginkgo_biloba.npy,14,935
Ginkgo_biloba.npy,15,935
Ginkgo_biloba.npy,16,935
Ginkgo_biloba.npy,17,935
Ginkgo_biloba.npy,18,935
Ginkgo_biloba.npy,19,935
Ginkgo_biloba.npy,20,935
Ginkgo_biloba.npy,21,935
Ginkgo_biloba.npy,22,935
Ginkgo_biloba.npy,23,935
Ginkgo_biloba.npy,24,935
Ginkgo_biloba.npy,25,935
Gleditsia_triacanthos.npy,0,104
Gleditsia_triacanthos.npy,1,104
Gleditsia_triacanthos.npy,2,104
Gleditsia_triacanthos.npy,3,104
Gleditsia_triacanthos.npy,4,104
Gleditsia_triacanthos.npy,5,104
Gleditsia_triacanthos.npy,6,104
Gleditsia_triacanthos.npy,7,104
Gleditsia_triacanthos.npy,8,104
Gleditsia_triacanthos.npy,9,104
Gleditsia_triacanthos.npy,10,104
Gleditsia_triacanthos.npy,11,104
Gleditsia_triacanthos.npy,12,104
Gleditsia_triacanthos.npy,13,104
Gleditsia_triacanthos.npy,14,104
Gleditsia_triacanthos.npy,15,104
Gleditsia_triacanthos.npy,16,104
Gleditsia_triacanthos.npy,17,104
Gleditsia_triacanthos.npy,18,104
Gleditsia_triacanthos.npy,19,104
Gleditsia_triacanthos.npy,20,104
Gleditsia_triacanthos.npy,21,104
Gleditsia_triacanthos.npy,22,104
Gleditsia_triacanthos.npy,23,104
Gleditsia_triacanthos.npy,24,104
Gleditsia_triacanthos.npy,25,104
Gymnocladus_dioicus.npy,0,537
Gymnocladus_dioicus.npy,1,537
Gymnocladus_dioicus.npy,2,537
Gymnocladus_dioicus.npy,3,537
Gymnocladus_dioicus.npy,4,537
Gymnocladus_dioicus.npy,5,537
Gymnocladus_dioicus.npy,6,537
Gymnocladus_dioicus.npy,7,537
Gymnocladus_dioicus.npy,8,537
Gymnocladus_dioicus.npy,9,537
Gymnocladus_dioicus.npy,10,537
Gymnocladus_dioicus.npy,11,537
Gymnocladus_dioicus.npy,12,537
Gymnocladus_dioicus.npy,13,537
Gymnocladus_dioicus.npy,14,537
Gymnocladus_dioicus.npy,15,537
Gymnocladus_dioicus.npy,16,537
Gymnocladus_dioicus.npy,17,537
Gymnocladus_dioicus.npy,18,537
Gymnocladus_dioicus.npy,19,537
Gymnocladus_dioicus.npy,20,537
Gymnocladus_dioicus.npy,21,537
Gymnocladus_dioicus.npy,22,537
Gymnocladus_dioicus.npy,23,537
Gymnocladus_dioicus.npy,24,537
Gymnocladus_dioicus.npy,25,537
Hamamelis_japonica.npy,0,783
Hamamelis_japonica.npy,1,783
Hamamelis_japonica.npy,2,783
Hamamelis_japonica.npy,3,783
Hamamelis_japonica.npy,4,783
Hamamelis_japonica.npy,5,783
Hamamelis_japonica.npy,6,783
Hamamelis_japonica.npy,7,783
Hamamelis_japonica.npy,8,783
Hamamelis_japonica.npy,9,783
Hamamelis_japonica.npy,10,783
Hamamelis_japonica.npy,11,783
Hamamelis_japonica.npy,12,783
Hamamelis_japonica.npy,13,783
Hamamelis_japonica.npy,14,783
Hamamelis_japonica.npy,15,783
Hamamelis_japonica.npy,16,783
Hamamelis_japonica.npy,17,783
Hamamelis_japonica.npy,18,783
Hamamelis_japonica.npy,19,783
Hamamelis_japonica.npy,20,783
Hamamelis_japonica.npy,21,783
Hamamelis_japonica.npy,22,783
Hamamelis_japonica.npy,23,783
Hamamelis_japonica.npy,24,783
Hamamelis_japonica.npy,25,783
Hamamelis_virginiana.npy,0,624
Hamamelis_virginiana.npy,1,624
Hamamelis_virginiana.npy,2,624
Hamamelis_virginiana.npy,3,624
Hamamelis_virginiana.npy,4,624
Hamamelis_virginiana.npy,5,624
Hamamelis_virginiana.npy,6,624
Hamamelis_virginiana.npy,7,624
Hamamelis_virginiana.npy,8,624
Hamamelis_virginiana.npy,9,624
Hamamelis_virginiana.npy,10,624
Hamamelis_virginiana.npy,11,624
Hamamelis_virginiana.npy,12,624
Hamamelis_virginiana.npy,13,624
Hamamelis_virginiana.npy,14,624
Hamamelis_virginiana.npy,15,624
Hamamelis_virginiana.npy,16,624
Hamamelis_virginiana.npy,17,624
Hamamelis_virginiana.npy,18,624
Hamamelis_virginiana.npy,19,624
Hamamelis_virginiana.npy,20,624
Hamamelis_virginiana.npy,21,624
Hamamelis_virginiana.npy,22,624
Hamamelis_virginiana.npy,23,624
Hamamelis_virginiana.npy,24,624
Hamamelis_virginiana.npy,25,624
Hedera_helixFERTILE.npy,0,1548
Hedera_helixFERTILE.npy,1,1548
Hedera_helixFERTILE.npy,2,1548
Hedera_helixFERTILE.npy,3,1548
Hedera_helixFERTILE.npy,4,1548
Hedera_helixFERTILE.npy,5,1548
Hedera_helixFERTILE.npy,6,1548
Hedera_helixFERTILE.npy,7,1548
Hedera_helixFERTILE.npy,8,1548
Hedera_helixFERTILE.npy,9,1548
Hedera_helixFERTILE.npy,10,1548
Hedera_helixFERTILE.npy,11,1548
Hedera_helixFERTILE.npy,12,1548
Hedera_helixFERTILE.npy,13,1548
Hedera_helixFERTILE.npy,14,1548
Hedera_helixFERTILE.npy,15,1548
Hedera_helixFERTILE.npy,16,1548
Hedera_helixFERTILE.npy,17,1548
Hedera_helixFERTILE.npy,18,1548
Hedera_helixFERTILE.npy,19,1548
Hedera_helixFERTILE.npy,20,1548
Hedera_helixFERTILE.npy,21,1548
Hedera_helixFERTILE.npy,22,1548
Hedera_helixFERTILE.npy,23,1548
Hedera_helixFERTILE.npy,24,1548
Hedera_helixFERTILE.npy,25,1548
Hedera_helixSTERILE.npy,0,1452
Hedera_helixSTERILE.npy,1,1452
Hedera_helixSTERILE.npy,2,1452
Hedera_helixSTERILE.npy,3,1452
Hedera_helixSTERILE.npy,4,1452
Hedera_helixSTERILE.npy,5,1452
Hedera_helixSTERILE.npy,6,1452
Hedera_helixSTERILE.npy,7,1452
Hedera_helixSTERILE.npy,8,1452
Hedera_helixSTERILE.npy,9,1452
Hedera_helixSTERILE.npy,10,1452
Hedera_helixSTERILE.npy,11,1452
Hedera_helixSTERILE.npy,12,1452
Hedera_helixSTERILE.npy,13,1452
Hedera_helixSTERILE.npy,14,1452
Hedera_helixSTERILE.npy,15,1452
Hedera_helixSTERILE.npy,16,1452
Hedera_helixSTERILE.npy,17,1452
Hedera_helixSTERILE.npy,18,1452
Hedera_helixSTERILE.npy,19,1452
Hedera_helixSTERILE.npy,20,1452
Hedera_helixSTERILE.npy,21,1452
Hedera_helixSTERILE.npy,22,1452
Hedera_helixSTERILE.npy,23,1452
Hedera_helixSTERILE.npy,24,1452
Hedera_helixSTERILE.npy,25,1452
